Clade ID	Taxonomy ID	BioProject ID	BioSample ID	Assembly ID	Nucleotide accession(s)
     20999	   1049937	     74115	         0	    452468	AHNQ
     20999	   1001591	     65055	         0	    452488	AFLZ
     20999	   1001587	     65043	         0	    452508	AFLT
     20999	   1193060	    167258	         0	    452588	AKWC
     20999	   1193049	    167226	         0	    452608	AKXD
     20999	   1193017	    167227	         0	    452628	AKXC
     20999	   1193039	    167229	         0	    452728	AKXA
     20999	   1193019	    167244	         0	    452908	AKWP
     20999	   1049935	     74105	         0	    453498	AHNL
     20999	   1049938	     74117	         0	    453598	AHNR
     20999	   1049902	     74101	         0	    453618	AHNJ
     20999	   1049804	     74089	         0	    453638	AHND
     20999	   1049906	     74099	         0	    453658	AHNI
     20999	   1049927	     74039	         0	    453678	AHME
     20999	   1049930	     74043	         0	    453698	AHMG
     20999	   1049945	     74073	         0	    453718	AHMV
     20999	   1049968	     74141	         0	    453778	AHOC
     20999	   1001588	     65045	         0	    453798	AFLU
     20999	   1218574	    177162	         0	    552328	AOHG
     20999	   1291307	    188981	         0	    552648	AOWJ
     20999	   1291326	    188990	         0	    552668	AOWA
     20999	   1291356	    188976	         0	    552688	AOWO
     20999	   1291345	    189013	         0	    552708	AOVD
     20999	   1291234	    188980	         0	    552728	AOWK
     20999	   1291361	    189019	         0	    552748	AOUX
     20999	   1291319	    188972	         0	    552768	AOWR
     20999	   1291358	    188982	         0	    552808	AOWI
     20999	   1291325	    188989	         0	    552828	AOWB
     20999	   1291327	    188993	         0	    552848	AOVX
     20999	   1291355	    188975	         0	    552868	AOWP
     20999	   1291354	    188973	         0	    552908	AOWQ
     20999	   1291310	    189023	         0	    552928	AOUT
     20999	   1291363	    189022	         0	    552948	AOUU
     20999	   1291335	    189002	         0	    552968	AOVO
     20999	   1291316	    188967	         0	    552988	AOWW
     20999	   1291317	    188970	         0	    553008	AOWT
     20999	   1291359	    188968	         0	    553028	AOWV
     20999	   1291324	    188988	         0	    553088	AOWC
     20999	   1291318	    188971	         0	    553108	AOWS
     20999	   1291364	    188991	         0	    553128	AOVZ
     20999	   1291365	    188992	         0	    553148	AOVY
     20999	   1291351	    188999	         0	    553168	AOVR
     20999	   1291328	    188994	         0	    553188	AOVW
     20999	   1291333	    189000	         0	    553208	AOVQ
     20999	   1291337	    189004	         0	    553228	AOVM
     20999	   1291336	    189003	         0	    553248	AOVN
     20999	   1291346	    189014	         0	    553268	AOVC
     20999	   1291347	    189015	         0	    553288	AOVB
     20999	   1291353	    189017	         0	    553308	AOUZ
     20999	   1291360	    188969	         0	    553348	AOWU
     20999	   1291362	    189021	         0	    553368	AOUV
     20999	   1291308	    188963	         0	    553408	AOXA
     20999	   1291309	    188964	         0	    553428	AOWZ
     20999	   1291357	    188965	         0	    553448	AOWY
     20999	   1291315	    188966	         0	    553468	AOWX
     20999	   1291320	    188983	         0	    553488	AOWH
     20999	   1291352	    188985	         0	    553508	AOWF
     20999	   1291321	    188984	         0	    553528	AOWG
     20999	   1291233	    188979	         0	    553548	AOWL
     20999	   1291330	    188996	         0	    553568	AOVU
     20999	   1291329	    188995	         0	    553588	AOVV
     20999	   1291331	    188997	         0	    553608	AOVT
     20999	   1291332	    188998	         0	    553628	AOVS
     20999	   1291334	    189001	         0	    553648	AOVP
     20999	   1291338	    189005	         0	    553668	AOVL
     20999	   1291339	    189006	         0	    553688	AOVK
     20999	   1291340	    189007	         0	    553708	AOVJ
     20999	   1291341	    189008	         0	    553728	AOVI
     20999	   1291342	    189009	         0	    553748	AOVH
     20999	   1291343	    189010	         0	    553768	AOVG
     20999	   1291344	    189012	         0	    553788	AOVE
     20999	   1291366	    189011	         0	    553808	AOVF
     20999	   1291348	    189016	         0	    553828	AOVA
     20999	   1193028	    167233	         0	    554548	AKWW
     20999	   1001597	     65063	         0	    554568	AFMC
     20999	   1001598	     65065	         0	    554588	AFMD
     20999	   1001599	     65067	         0	    554608	AFME
     20999	   1240692	    177161	         0	    557388	AOHJ
     20999	   1218584	    177159	         0	    557948	ANIM
     20999	   1218582	    177127	         0	    557988	ANNL
     20999	   1218595	    177150	         0	    558048	ANIH
     20999	   1218583	    177151	         0	    558068	ANII
     20999	   1218579	    177131	         0	    558108	ANMX
     20999	   1049940	     74129	         0	    558148	ANOJ
     20999	   1218578	    177130	         0	    558168	ANMW
     20999	   1218577	    177129	         0	    558188	ANMV
     20999	   1240691	    177158	         0	    558208	ANMZ
     20999	   1240688	    177132	         0	    558268	ANIF
     20999	   1240687	    177126	         0	    558288	ANCE
     20999	   1193042	    167240	         0	    558308	ANCF
     20999	   1193048	    167254	         0	    570388	AKWG
     20999	   1193046	    167249	         0	    570468	AKWK
     20999	   1193045	    167248	         0	    570508	AKWL
     20999	   1193029	    167246	         0	    570548	AKWN
     20999	   1049939	     74125	         0	    570708	AHNV
     20999	   1049922	     74127	         0	    570748	AHNW
     20999	   1049925	     74131	         0	    570788	AHNX
     20999	   1049910	     74135	         0	    570828	AHNZ
     20999	   1049819	     74149	         0	    571198	AHOG
     20999	   1049934	     74161	         0	    571398	AHOL
     20999	   1049941	     74053	         0	    571498	AHML
     20999	   1049923	     74063	         0	    571578	AHMQ
     20999	   1001601	     65073	         0	    571638	AFMF
     20999	   1049964	     74075	         0	    571798	AHMW
     20999	   1049928	     74081	         0	    571838	AHMZ
     20999	   1049920	     74083	         0	    571878	AHNA
     20999	   1049932	     74085	         0	    571918	AHNB
     20999	   1049933	     74091	         0	    571998	AHNE
     20999	   1049795	     74093	         0	    572038	AHNF
     20999	   1049929	     74097	         0	    572118	AHNH
     20999	   1049903	     74103	         0	    572158	AHNK
     20999	   1049806	     74107	         0	    572198	AHNM
     20999	   1049936	     74111	         0	    572238	AHNO
     20999	   1049904	     74119	         0	    572278	AHNS
     20999	   1049905	     74121	         0	    572318	AHNT
     20999	   1001590	     65049	         0	    572438	AFLW
     20999	   1001596	     65061	         0	    572518	AFMB
     20999	   1193040	    167242	         0	    572578	AKWR
     20999	    996803	     63711	         0	    575158	AFJL
     20999	   1085541	     74133	         0	    578438	AHNY
     20999	   1249484	    178718	         0	    581568	AOGV
     20999	    996815	     63727	         0	    687918	AFJT
     20999	    996817	     63731	         0	    687938	AFJV
     20999	    996818	     63733	         0	    687958	AFJW
     20999	    996819	     63735	         0	    687978	AFJX
     20999	    996820	     63737	         0	    687998	AFJY
     20999	    996855	     63809	         0	    688018	AFLH
     20999	   1049942	     74057	         0	    718468	AHMN
     21001	   1085550	     74215	         0	    431078	AHQK
     21001	   1085549	     74217	         0	    431098	AHQL
     21001	   1193012	    167234	         0	    452118	AKWV
     21001	   1049984	     74165	         0	    452408	AHON
     21001	   1049978	     74145	         0	    453518	AHOE
     21001	   1193057	    167237	         0	    453558	AKWS
     21001	    758847	     47139	         0	    457888	ADOR
     21001	   1291304	    188962	         0	    553388	AOXB
     21001	   1218593	    177125	         0	    554628	AOHA
     21001	   1193013	    167241	         0	    557368	AOHI
     21001	   1049981	     74153	         0	    557968	ANNW
     21001	   1218594	    177149	         0	    559178	APGN
     21001	   1193059	    167256	         0	    570308	AKWE
     21001	   1193058	    167252	         0	    570428	AKWI
     21001	   1193056	    167236	         0	    570588	AKWT
     21001	   1049977	     74137	         0	    570978	AHOA
     21001	   1049979	     74147	         0	    571158	AHOF
     21001	   1049980	     74151	         0	    571238	AHOH
     21001	   1049982	     74157	         0	    571318	AHOJ
     21001	   1049983	     74159	         0	    571358	AHOK
     21001	   1049985	     74171	         0	    571558	AHOQ
     21001	   1049976	     74071	         0	    571758	AHMU
     21001	    996805	     63715	         0	    572398	AFJN
     21001	   1001592	     65051	         0	    572478	AFLX
     21001	   1242989	    178172	         0	    708608	AOHB
     21002	   1049970	     74061	         0	    339348	AHMP
     21003	    355276	     16146	         0	     14748	CP000348,CP000349
     21003	    355277	     16148	         0	     14768	CP000350,CP000351
     21003	   1049773	     74233	         0	    431288	AHQT
     21003	   1049765	     74247	         0	    431448	AHRA
     21003	   1193009	    167250	         0	    452928	AKWJ
     21003	   1049782	     74109	         0	    453738	AHNN
     21003	   1049762	     74139	         0	    453758	AHOB
     21003	   1291206	    188978	         0	    552888	AOWM
     21003	   1193007	    167245	         0	    554468	AKWO
     21003	   1303729	    177128	         0	    558028	ANMU
     21003	   1242991	    178173	         0	    558248	ANIG
     21003	   1291207	    189020	         0	    567008	AOUW
     21003	   1192866	    167255	         0	    570348	AKWF
     21003	   1049781	     74143	         0	    571068	AHOD
     21003	   1049786	     74065	         0	    571658	AHMR
     21003	   1049780	     74067	         0	    571718	AHMS
     21003	   1049766	     74095	         0	    572078	AHNG
     21003	   1303729	    191805	         0	    574018	AQCK
     21003	   1049767	     74113	         0	    718508	AHNP
     21006	   1049759	     74069	         0	    343988	AHMT
     21006	   1088543	     74241	         0	    431378	AHQX
     21006	   1088544	     74243	         0	    431408	AHQY
     21006	   1001589	     65047	         0	    453538	AFLV
     21006	   1193010	    167247	         0	    453578	AKWM
     21006	   1088540	     74173	         0	    554508	AHOR
     21006	   1218600	    177133	         0	    558008	ANMY
     21006	   1192864	    167259	         0	    570228	AKWB
     21006	   1088542	     74123	         0	    570668	AHNU
     21006	   1088541	     74087	         0	    571958	AHNC
     21006	    996804	     63713	         0	    572358	AFJM
     21006	   1049986	     74047	         0	    577928	AHMI
     21007	    996808	     63823	         0	    319608	AFLO
     21007	   1049971	     74163	         0	    424128	AHOM
     21007	   1049972	     74167	         0	    439838	AHOO
     21007	   1242992	    178174	         0	    558088	ANIJ
     21008	   1049789	     74059	         0	    333288	AHMO
     21008	   1049790	     74055	         0	    335968	AHMM
     21008	   1193011	    167230	         0	    708588	AKWZ
     21009	    759914	     48097	         0	    166328	CP002025
     21009	   1133568	     80999	         0	    423128	CP003490
     21009	   1161918	     89437	         0	    505968	HE793032
     21009	   1042417	     67875	         0	    512598	CP002873
     21010	    526224	     29543	      1910	    113478	CP001959
     21010	   1267004	    183045	         0	    608998	ARQI
     21011	    565034	     31263	         0	     22908	CP001357
     21011	   1045858	     68051	         0	    298898	CP002874
     21011	   1289135	    169353	         0	    525718	ALNZ
     21011	   1287056	    187424	         0	    530428	AOMM
     21011	   1266923	    183036	         0	    610728	ARSY
     21012	    498742	     28635	         0	    444778	ABKB
     21013	    390236	     68149	         0	    298168	CP002933
     21013	    390236	     17057	         0	    417538	CP000395
     21013	   1239934	    176667	         0	    440838	CP003882
     21013	    445986	     19841	         0	    444178	ABCU
     21014	    445987	     19843	         0	    441938	ABCY
     21015	    290434	     12554	         0	    257038	CP000013
     21015	   1081646	     72847	         0	    322098	CP003151
     21015	   1234596	    175615	         0	    428168	CP003866
     21015	    498743	     28625	         0	    444578	ABJV
     21015	    519049	     29573	         0	    444858	ABPZ
     21018	    445985	     19839	         0	     22208	CP001205
     21018	    498736	     28623	         0	    212798	ABJU
     21018	    521008	     29359	         0	    236468	CP002312
     21018	    521007	     29357	         0	    255268	CP002228
     21018	    521010	     29363	         0	    297288	CP002746
     21018	    224326	         3	         0	    326218	AE000783
     21018	    445984	     19837	         0	    443458	ABCW
     21018	    445983	     19835	         0	    444298	ABCV
     21018	    476212	     20999	         0	    444418	ABGK
     21018	    476210	     21001	         0	    444458	ABGI
     21018	    476211	     21003	         0	    444498	ABGJ
     21018	    498738	     28621	         0	    444538	ABJX
     21018	    498737	     28627	         0	    444618	ABJW
     21018	    498739	     28629	         0	    444658	ABJY
     21018	    498741	     28631	         0	    444698	ABJZ
     21018	    498740	     28633	         0	    444738	ABKA
     21018	    747491	     46689	         0	    607748	ADMY
     21019	    412419	     18231	         0	     20488	CP000976
     21019	    412418	     18233	         0	     20508	CP000993
     21019	   1155096	     85135	         0	    372428	CP003426
     21020	    314724	     13597	         0	     12888	CP000049
     21021	    314723	     29637	         0	    502108	CP000048
     21022	    243276	         5	         0	      9408	AE000520
     21022	    455434	     20067	         0	     18628	CP000805
     21022	    666714	     39981	         0	     25288	CP001752
     21022	    545776	     30657	         0	    288808	CP002103
     21022	    491078	     30671	         0	    352888	CP002374
     21022	    491079	     30651	         0	    352908	CP002375
     21022	    491080	     30653	         0	    352928	CP002376
     21022	    491081	     30649	         0	    352948	CP003115
     21022	    686990	     41401	         0	    439898	CP003064
     21022	   1155775	     86661	         0	    651178	CP003902
     21022	    455434	     20067	         0	    704818	CP004011
     21022	    243276	     30655	         0	    726188	CP004010
     21023	    243275	         4	         0	      8988	AE017226
     21023	    699187	     42551	         0	    249598	ADEC
     21023	    999440	     64933	         0	    541128	AGEB
     21023	    999427	     64905	         0	    541628	AGDR
     21023	    999426	     64903	         0	    548648	AGDQ
     21023	    999434	     64919	         0	    548658	AGDY
     21023	    999430	     64911	         0	    548668	AGDU
     21023	    999432	     64915	         0	    548678	AGDV
     21023	    999431	     64913	         0	    548688	AGDW
     21023	    999439	     64929	         0	    708328	AHAD
     21023	    999436	     64923	         0	    708348	AHAC
     21023	    999435	     64921	         0	    708368	AHAB
     21024	    596324	     34095	         0	    219818	ACYH
     21024	   1125702	    169493	         0	    708248	ATFC
     21024	   1125700	    169490	         0	    708288	ATFE
     21025	    754027	     47285	         0	    243508	AEFH
     21026	    744872	     46527	         0	    293028	CP002868
     21027	    545695	     30191	         0	    284098	CP001841
     21028	    545694	     30189	         0	    284118	CP001843
     21029	    717227	     45801	         0	    423958	AEEA
     21030	   1124982	     78303	         0	    375038	AJGU
     21031	    906968	     53887	    713613	    280048	CP002696
     21032	    907348	     53931	         0	    366278	AGRW
     21033	    869209	     50825	    713601	    255668	CP002631
     21034	    665571	     39877	         0	    169848	CP001698
     21034	    869211	     50823	    191235	    293738	CP002903
     21035	    889378	     52939	         0	    367728	CP003282
     21036	    573413	     32637	     17394	    166638	CP002116
     21036	   1123274	    181375	         0	    604738	ARJU
     21037	    760011	     48121	    713608	    270748	CP002659
     21038	    158189	     47953	    713587	    246938	CP002541
     21039	    158190	     50049	         0	    318268	CP003155
     21442	    869212	     50821	         0	    385528	CP002959
     21446	   1193069	    167232	         0	    708568	AKWX
     22285	   1125699	    169489	         0	    708308	ATFF
     22286	   1125701	    169492	         0	    708268	ATFD
     22287	    877418	    185719	         0	    729768	ATWV
     22288	    942938	    169743	         0	    603538	AREC
     22289	   1218565	    177155	         0	    558228	ANIK
     22289	   1218598	    177134	         0	    581628	AOHC
