Clade ID	Taxonomy ID	BioProject ID	BioSample ID	Assembly ID	Nucleotide accession(s)
     19988	    931446	     60679	         0	    431508	AHVF
     19988	    931440	     60667	         0	    431528	AHVG
     19988	    931444	     60675	         0	    431548	AHVH
     19988	    931454	     60695	         0	    431568	AHVI
     19988	    931445	     60677	         0	    431588	AHVJ
     19988	    931432	     60651	         0	    431608	AHVK
     19988	    931456	     60699	         0	    431628	AHVL
     19988	    931435	     60657	         0	    431648	AHVM
     19988	    931449	     60685	         0	    431668	AHVN
     19988	    931457	     60701	         0	    431688	AHVO
     19988	    931453	     60693	         0	    431708	AHVP
     19988	    931442	     60671	         0	    431728	AHVQ
     19988	    931455	     60697	         0	    431748	AHVR
     19988	    931452	     60691	         0	    431768	AHVS
     19988	    931458	     60703	         0	    431788	AHVT
     19988	    931447	     60681	         0	    431808	AHVU
     19988	    931450	     60687	         0	    431828	AHVV
     19988	    931448	     60683	         0	    431848	AHVW
     19988	    931439	     60665	         0	    431868	AHVX
     19988	    931459	     60705	         0	    431908	AHVY
     19988	   1155079	     70631	         0	    432178	AIDT
     19988	    931436	     60659	         0	    432388	AIEO
     19988	    931437	     60661	         0	    432408	AIEP
     19988	    931441	     60669	         0	    432428	AIEQ
     19988	    931443	     60673	         0	    432448	AIER
     19988	    931451	     60689	         0	    432478	AIES
     19988	   1233245	    175466	         0	    448678	AMTC
     19988	   1147034	    170668	         0	    451338	BAFA
     19988	   1161392	    170669	         0	    451358	BAFI
     19988	   1116223	     76991	         0	    452128	AHBT
     19988	   1235275	    175856	         0	    457568	AMRB
     19988	   1235276	    175857	         0	    457588	AMRC
     19988	   1235278	    175859	         0	    457608	AMRE
     19988	   1235277	    175858	         0	    457628	AMRD
     19988	   1242970	    177559	         0	    458388	ANCJ
     19988	    904753	     53659	         0	    521328	AMPF
     19988	   1241616	    177203	         0	    521678	AMYL
     19988	    904739	     53631	         0	    526778	ANAK
     19988	    904729	     53611	         0	    526798	ANAL
     19988	   1221452	    172414	         0	    532678	ALWF
     19988	   1226740	    172415	         0	    532698	ALWG
     19988	   1221453	    172419	         0	    532718	ALWH
     19988	   1221451	    172413	         0	    532738	ALWE
     19988	   1231383	    174844	         0	    533078	AOCP
     19988	   1231382	    174843	         0	    533168	AOCQ
     19988	   1283278	    186656	         0	    566438	APFH
     19988	   1156997	     88551	    792159	    582318	AIVJ
     19988	   1156995	     88547	    792137	    585068	AIVH
     19988	   1157003	     88563	    792127	    585078	AIVP
     19988	   1156999	     88555	    792168	    585088	AIVL
     19988	   1156996	     88549	    792148	    585098	AIVI
     19988	   1157000	     88557	    792169	    585108	AIVM
     19988	   1156994	     88545	    792126	    585118	AIVG
     19988	   1157002	     88561	    792171	    585128	AIVO
     19988	   1157001	     88559	    792170	    585138	AIVN
     19988	   1156998	     88553	    792167	    585148	AIVK
     19988	   1157004	     88565	    792128	    585158	AIVQ
     19988	   1158507	     88921	    809157	    585168	AJBY
     19988	   1157005	     88567	    792129	    585178	AIVR
     19988	   1157006	     88569	    792130	    585188	AIVS
     19988	   1157007	     88571	    792131	    585198	AIVT
     19988	   1158508	     88923	    809158	    585208	AJBZ
     19988	   1157008	     88925	    809159	    585218	AJCA
     19988	   1157009	     88575	    792133	    585228	AIVV
     19988	   1158509	     88927	    809160	    585238	AJCB
     19988	   1157010	     88577	    792134	    585248	AIVW
     19988	   1157011	     88579	    792135	    585258	AIVX
     19988	   1224919	    173467	   1125832	    585268	ANZJ
     19988	   1158510	     88929	    809161	    585278	AJCC
     19988	   1158511	     88931	    809162	    585288	AJCD
     19988	   1157012	     88581	    792136	    585298	AIVY
     19988	   1158512	     88933	    809163	    585308	AJCE
     19988	   1224920	    173468	   1125833	    585318	ANZK
     19988	   1157013	     88583	    792138	    585328	AIVZ
     19988	   1158513	     88935	    809164	    585338	AJCF
     19988	   1157014	     88585	    792139	    585348	AIWA
     19988	   1157015	     88587	    792140	    585358	AIWB
     19988	   1158514	     88937	    809165	    585368	AJCG
     19988	   1224921	    173469	   1125834	    585378	ANZL
     19988	   1158515	     88939	    809167	    585388	AJCH
     19988	   1224922	    173470	   1125835	    585398	ANZM
     19988	   1158516	     88941	    809168	    585408	AJCI
     19988	   1157016	     88589	    792141	    585418	AIWC
     19988	   1158517	     88943	    809169	    585428	AJCJ
     19988	   1157017	     88591	    792142	    585438	AIWD
     19988	   1157018	     88593	    792143	    585448	AIWE
     19988	   1224923	    173471	   1125836	    585458	ANZN
     19988	   1158518	     88945	    809170	    585468	AJCK
     19988	   1157019	     88595	    792144	    585478	AIWF
     19988	   1224924	    173472	   1125837	    585488	ANZO
     19988	   1224925	    173473	   1125838	    585498	ANZP
     19988	   1224926	    173474	   1125839	    585508	ANZQ
     19988	   1158520	     88949	    809172	    585518	AJCM
     19988	   1224927	    173475	   1125840	    585528	ANZR
     19988	   1158521	     88951	    809173	    585538	AJCN
     19988	   1224928	    173476	   1125841	    585548	ANZS
     19988	   1157020	     88597	    792145	    585558	AIWG
     19988	   1157021	     88599	    792146	    585568	AIWH
     19988	   1157022	     88601	    792147	    585578	AIWI
     19988	   1157023	     88603	    792149	    585588	AIWJ
     19988	   1158522	     88953	    809174	    585598	AJCO
     19988	   1157024	     88605	    792150	    585608	AIWK
     19988	   1157025	     88607	    792151	    585618	AIWL
     19988	   1158523	     88955	    809175	    585628	AJCP
     19988	   1158524	     88957	    809176	    585638	AJCQ
     19988	   1158525	     88959	    809178	    585648	AJCR
     19988	   1157026	     88609	    792152	    585658	AIWM
     19988	   1158526	     88961	    809179	    585668	AJCS
     19988	   1158527	     88963	    809180	    585678	AJCT
     19988	   1158528	     88965	    809181	    585688	AJCU
     19988	   1157027	     88611	    792153	    585698	AIWN
     19988	   1158529	     88967	    809182	    585708	AJCV
     19988	   1224929	    173477	   1125842	    585718	ANZT
     19988	   1157028	     88613	    792154	    585728	AIWO
     19988	   1224930	    173478	   1125843	    585738	ANZU
     19988	   1158530	     88969	    809183	    585748	AJCW
     19988	   1157029	     88615	    792155	    585758	AIWP
     19988	   1158531	     88971	    809184	    585768	AJCX
     19988	   1157030	     88617	    792156	    585778	AIWQ
     19988	   1224931	    173479	   1125844	    585788	ANZV
     19988	   1224932	    173480	   1125845	    585798	ANZW
     19988	   1157031	     88619	    792157	    585808	AIWR
     19988	   1157032	     88621	    792158	    585818	AIWS
     19988	   1157033	     88623	    792160	    585828	AIWT
     19988	   1157034	     88625	    792161	    585838	AIWU
     19988	   1224933	    173481	   1125846	    585848	ANZX
     19988	   1157035	     88627	    792162	    585858	AIWV
     19988	   1158533	     88975	    809186	    585868	AJCZ
     19988	   1158534	     88977	    809187	    585878	AJDA
     19988	   1158682	     88663	    809030	    585888	AIXB
     19988	   1158462	     88727	    809072	    585898	AIYH
     19988	   1158683	     88665	    809041	    585908	AIXC
     19988	   1158684	     88667	    809052	    585918	AIXD
     19988	   1158685	     88669	    809055	    585928	AIXE
     19988	   1158686	     88671	    809056	    585938	AIXF
     19988	   1158535	     88979	    809189	    585948	AJDB
     19988	   1158687	     88673	    809057	    585958	AIXG
     19988	   1158536	     88981	    809190	    585968	AJDC
     19988	   1158688	     88675	    809058	    585978	AIXH
     19988	   1158537	     88983	    809191	    585988	AJDD
     19988	   1158538	     88985	    809192	    585998	AJDE
     19988	   1158689	     88677	    809059	    586008	AIXI
     19988	   1158690	     88679	    809060	    586018	AIXJ
     19988	   1158461	     88725	    809061	    586028	AIYG
     19988	   1158539	     88987	    809193	    586038	AJDF
     19988	   1214901	    172442	   1110270	    586048	ANZY
     19988	   1213721	    171265	   1047804	    586058	ANZZ
     19988	   1213722	    171266	   1047805	    586068	AOAA
     19988	   1213723	    171267	   1047806	    586078	AOAB
     19988	   1213724	    171268	   1047807	    586088	AOAC
     19988	   1158691	     88681	    809031	    586098	AIXK
     19988	   1158692	     88683	    809032	    586108	AIXL
     19988	   1158693	     88685	    809033	    586118	AIXM
     19988	   1213725	    171269	   1047808	    586128	AOAD
     19988	   1158694	     88687	    809034	    586138	AIXN
     19988	   1158695	     88689	    809035	    586148	AIXO
     19988	   1158696	     88691	    809036	    586158	AIXP
     19988	   1158697	     88693	    809037	    586168	AIXQ
     19988	   1213726	    171270	   1047809	    586178	AOAE
     19988	   1158698	     88695	    809038	    586188	AIXR
     19988	   1213727	    171271	   1047810	    586198	AOAF
     19988	   1158699	     88697	    809039	    586208	AIXS
     19988	   1213728	    171272	   1047811	    586218	AOAG
     19988	   1158700	     88699	    809040	    586228	AIXT
     19988	   1213729	    171273	   1047812	    586238	AOAH
     19988	   1213730	    171274	   1047813	    586248	AOAI
     19988	   1213732	    171276	   1047815	    586268	AOAK
     19988	   1213733	    171277	   1047816	    586278	AOAL
     19988	   1213734	    171278	   1047817	    586288	AOAM
     19988	   1158701	     88701	    809042	    586298	AIXU
     19988	   1158702	     88703	    809043	    586308	AIXV
     19988	   1158703	     88705	    809044	    586318	AIXW
     19988	   1169255	    158759	    839740	    586328	AOAN
     19988	   1158704	     88707	    809045	    586338	AIXX
     19988	   1169256	    158761	    839741	    586348	AOAO
     19988	   1169257	    158763	    839742	    586358	AOAP
     19988	   1169258	    158765	    839743	    586368	AOAQ
     19988	   1158705	     88709	    809046	    586378	AIXY
     19988	   1158706	     88711	    809047	    586388	AIXZ
     19988	   1158707	     88713	    809048	    586398	AIYA
     19988	   1158708	     88715	    809049	    586408	AIYB
     19988	   1158709	     88717	    809050	    586418	AIYC
     19988	   1158710	     88719	    809051	    586428	AIYD
     19988	   1169259	    158767	    839744	    586438	AOAR
     19988	   1158711	     88721	    809053	    586448	AIYE
     19988	   1158712	     88723	    809054	    586458	AIYF
     19988	   1169260	    158769	    839745	    586468	AOAS
     19988	   1169261	    158771	    839746	    586478	AOAT
     19988	   1169262	    158773	    839747	    586488	AOAU
     19988	   1158463	     88729	    809083	    586498	AIYI
     19988	   1158465	     88733	    809092	    586508	AIYK
     19988	   1169263	    158775	    839748	    586518	AOAV
     19988	   1158464	     88731	    809091	    586528	AIYJ
     19988	   1169264	    158777	    839749	    586538	AOAW
     19988	   1158466	     88735	    809093	    586548	AIYL
     19988	   1158467	     88737	    809094	    586558	AIYM
     19988	   1158468	     88739	    809095	    586568	AIYN
     19988	   1158469	     88741	    809096	    586578	AIYO
     19988	   1169265	    158779	    839750	    586588	AOAX
     19988	   1158470	     88743	    809062	    586598	AIYP
     19988	   1169266	    158781	    839751	    586608	AOAY
     19988	   1169267	    158783	    839752	    586618	AOAZ
     19988	   1158471	     88745	    809063	    586628	AIYQ
     19988	   1158472	     88747	    809064	    586638	AIYR
     19988	   1158473	     88749	    809065	    586648	AIYS
     19988	   1158474	     88751	    809066	    586658	AIYT
     19988	   1158475	     88753	    809067	    586668	AIYU
     19988	   1158476	     88755	    809068	    586678	AIYV
     19988	   1158477	     88757	    809069	    586688	AIYW
     19988	   1169268	    158785	    839753	    586698	AOBA
     19988	   1169269	    158787	    839754	    586708	AOBB
     19988	   1158478	     88759	    809070	    586718	AIYX
     19988	   1169270	    158789	    839755	    586728	AOBC
     19988	   1158479	     88761	    809071	    586738	AIYY
     19988	   1158480	     88763	    809073	    586748	AIYZ
     19988	   1158481	     88765	    809074	    586758	AIZA
     19988	   1169271	    158791	    839756	    586768	AOBD
     19988	   1158482	     88767	    809075	    586778	AIZB
     19988	   1169272	    158793	    839757	    586788	AOBE
     19988	   1158483	     88769	    809076	    586798	AIZC
     19988	   1169273	    158795	    839758	    586808	AOBF
     19988	   1158484	     88771	    809077	    586818	AIZD
     19988	   1169274	    158797	    839759	    586828	AOBG
     19988	   1158485	     88773	    809078	    586838	AIZE
     19988	   1158486	     88775	    809079	    586848	AIZF
     19988	   1158487	     88777	    809080	    586858	AIZG
     19988	   1158488	     88779	    809081	    586868	AIZH
     19988	   1158489	     88781	    809082	    586878	AIZI
     19988	   1158490	     88783	    809084	    586888	AIZJ
     19988	   1158491	     88785	    809085	    586898	AIZK
     19988	   1169275	    158799	    839760	    586908	AOBH
     19988	   1158492	     88787	    809086	    586918	AIZL
     19988	   1169276	    158801	    839761	    586928	AOBI
     19988	   1158493	     88789	    809087	    586938	AIZM
     19988	   1158494	     88791	    809088	    586948	AIZN
     19988	   1158495	     88793	    809089	    586958	AIZO
     19988	   1158496	     88795	    809090	    586968	AIZP
     19988	   1158497	     88901	    809155	    586978	AJBO
     19988	   1169277	    158803	    839762	    586988	AOBJ
     19988	   1158498	     88903	    809166	    586998	AJBP
     19988	   1158499	     88905	    809177	    587008	AJBQ
     19988	   1158500	     88907	    809188	    587018	AJBR
     19988	   1158501	     88909	    809194	    587028	AJBS
     19988	   1158502	     88911	    809195	    587038	AJBT
     19988	   1158503	     88913	    809196	    587048	AJBU
     19988	   1158504	     88915	    809197	    587058	AJBV
     19988	   1158505	     88917	    809198	    587068	AJBW
     19988	   1158506	     88919	    809156	    587078	AJBX
     19988	   1157039	     88635	    792166	    587088	AIWZ
     19988	   1157037	     88631	    792164	    587098	AIWX
     19988	   1157038	     88633	    792165	    587108	AIWY
     19988	   1157036	     88629	    792163	    587118	AIWW
     19988	   1303780	    192841	         0	    587128	AQFY
     19988	   1303781	    192842	         0	    587138	AQFZ
     19988	   1303782	    192843	         0	    587148	AQGA
     19988	   1303783	    192844	         0	    587158	AQGB
     19988	   1303784	    192845	         0	    587168	AQGC
     19988	   1303785	    192846	         0	    587178	AQGD
     19988	   1303786	    192847	         0	    587188	AQGE
     19988	   1303787	    192848	         0	    587198	AQGF
     19988	   1278075	    185256	         0	    587528	AOFW
     19988	   1278074	    185257	         0	    587548	AOFX
     19988	   1278071	    185253	         0	    587568	AOFU
     19988	   1278072	    185254	         0	    587588	AOFV
     19988	   1305598	    194419	         0	    592398	HF937103
     19988	   1074919	     71349	         0	    608288	HE579065
     19988	   1074919	     71351	         0	    608328	HE579067
     19988	   1074919	     71357	         0	    608368	HE579073
     19988	   1216363	    170654	         0	    670998	ARXY
     19988	   1137129	     81813	         0	    692788	AHZH
     19988	   1137131	     81829	         0	    692808	AHZJ
     19988	   1137133	     81835	         0	    692828	AHZL
     19988	   1137130	     81827	         0	    692918	AHZI
     19988	   1137132	     81831	         0	    692938	AHZK
     19988	   1331008	    200631	         0	    694548	ASHS
     19988	   1288493	    203135	         0	    695108	CAWB
     19988	   1258575	    179361	         0	    700798	ANHW
     19988	   1265302	    179544	         0	    700818	ANIB
     19988	   1323661	    197422	         0	    708008	CP006044
     19988	   1321369	    196937	         0	    725798	CP005288
     19988	   1334631	    203246	   2146299	    731438	ASTH
     19989	    698737	     42395	         0	     25888	CP001837
     19989	    525377	     34653	         0	    245068	AEQA
     19989	   1034809	     67127	         0	    389438	FR870271
     19989	    904346	     53775	         0	    430438	AHLK
     19989	    883164	     52127	         0	    534738	AGZW
     19991	    629742	     34087	         0	    217538	ACLP
     19991	    435837	     38759	         0	    236608	ACRM
     19991	    279808	     12508	         0	    288648	AP006716
     19991	   1134914	     81443	         0	    377678	AJVA
     19991	   1185421	    163345	         0	    388678	AKGC
     19991	    904339	     53761	         0	    430288	AHLD
     19992	    596319	     34083	         0	    218418	ACPZ
     19992	    904338	     53759	         0	    344368	AFEC
     19992	   1234593	    175606	         0	    502628	ANBY
     19992	    904143	     53353	         0	    508148	CANQ
     19992	   1194526	    167492	         0	    526858	CP003668
     19993	    176280	       279	         0	      8448	AE015929
     19993	    176279	        64	         0	     12728	CP000029
     19993	    525378	     34647	         0	    191178	ACJB
     19993	    525376	     34655	         0	    191218	ACJC
     19993	    525375	     34643	         0	    198838	ADMU
     19993	    553212	     31013	         0	    216358	ACFR
     19993	    596317	     34077	         0	    222198	ADEY
     19993	    435838	     38749	         0	    236618	ACRH
     19993	    525374	     31545	         0	    247548	ACHE
     19993	    904328	     53739	         0	    335588	AFTZ
     19993	    904334	     53751	         0	    336388	AFTX
     19993	    904319	     53721	         0	    337028	AFTY
