Clade ID	Taxonomy ID	BioProject ID	BioSample ID	Assembly ID	Nucleotide accession(s)
     21070	   1034808	     67125	         0	    297848	AFVJ
     21071	    747682	     46701	         0	    224698	ADNC
     21072	    512564	     29021	         0	     26648	CP001991
     21073	    267748	     10697	         0	      9168	AE017308
     21074	    272635	       100	         0	    256698	AL445566
     21075	    570509	     32299	         0	    319168	AGBZ
     21075	   1129368	     80357	         0	    519348	AMGI
     21076	    265311	     10650	         0	      9108	AE017263
     21077	    743965	     46453	         0	    300448	CP003021
     21077	   1292033	    188690	         0	    598908	CP004357
     21078	    272632	     10616	         0	     12248	BX293980
     21078	    436113	     19245	         0	     23968	CP001621
     21078	    436113	     39245	         0	     24488	CP001668
     21078	    865867	     27713	         0	    166438	CP002107
     21078	    862259	     50391	         0	    362788	FQ377874
     21078	   1188246	    178078	         0	    555218	ANIV
     21079	    340047	     16208	         0	     13568	CP000123
     21079	    880447	     27715	         0	    232908	CP002108
     21079	    927701	     60247	         0	    250318	AENG
     21079	    866629	     50599	         0	    362808	FR668087
     21080	    441768	     19259	         0	     19588	CP000896
     21081	     37692	     25335	         0	     27008	CU469464
     21082	     59748	     29469	         0	    353298	AM422018
     21082	    980422	     62247	         0	    684208	CP002548
     21083	    262768	      9615	         0	     10648	AP006628
     21084	    322098	     13478	         0	     13028	CP000061
     21448	   1196416	    167147	   1041249	    452238	AKIK
     21449	   1196421	    167147	   1041250	    429048	AKIM
     21450	   1196419	    167147	   1041252	    452178	AKIN
     21450	   1196417	    167147	   1041251	    452258	AKIL
     22292	   1163385	     89719	         0	    587388	AMWZ
     22293	   1276227	    184747	         0	    689478	CP005077
     22293	   1276229	    184748	         0	    689498	CP005078
     22294	   1179777	    175935	         0	    524918	ANFU
     22295	   1188240	    164763	         0	    599398	AORK
     22296	   1004152	     65295	         0	    591548	AFCG
     22297	   1278300	    185219	         0	    728588	ATUN
     22298	   1266996	    183029	         0	    728468	ATUH
     22299	   1188236	    164753	         0	    592458	AORG
     22300	   1188234	    164749	         0	    591938	AMWK
     22301	   1188233	    164747	         0	    592438	AORI
     22302	   1188235	    164751	         0	    592478	AORH
     22303	   1246955	    183735	         0	    517398	HF559394
